X,Y
9.584,-0.15855
9.585,-0.159537
9.586,-0.160525
9.587,-0.161511
9.588,-0.162498
9.589,-0.163485
9.59,-0.164471
9.591,-0.165458
9.592,-0.166444
9.593,-0.16743
9.594,-0.168416
9.595,-0.169401
9.596,-0.170387
9.597,-0.171372
9.598,-0.172357
9.599,-0.173342
9.6,-0.174327
9.601,-0.175311
9.602,-0.176296
9.603,-0.17728
9.604,-0.178264
9.605,-0.179248
9.606,-0.180232
9.607,-0.181215
9.608,-0.182199
9.609,-0.183182
9.61,-0.184165
9.611,-0.185148
9.612,-0.18613
9.613,-0.187113
9.614,-0.188095
9.615,-0.189077
9.616,-0.190059
9.617,-0.19104
9.618,-0.192022
9.619,-0.193003
9.62,-0.193984
9.621,-0.194965
9.622,-0.195946
9.623,-0.196926
9.624,-0.197907
9.625,-0.198887
9.626,-0.199867
9.627,-0.200847
9.628,-0.201826
9.629,-0.202805
9.63,-0.203785
9.631,-0.204763
9.632,-0.205742
9.633,-0.206721
9.634,-0.207699
9.635,-0.208677
9.636,-0.209655
9.637,-0.210633
9.638,-0.21161
9.639,-0.212587
9.64,-0.213564
9.641,-0.214541
9.642,-0.215518
9.643,-0.216494
9.644,-0.21747
9.645,-0.218446
9.646,-0.219422
9.647,-0.220398
9.648,-0.221373
9.649,-0.222348
9.65,-0.223323
9.651,-0.224297
9.652,-0.225272
9.653,-0.226246
9.654,-0.22722
9.655,-0.228194
9.656,-0.229167
9.657,-0.23014
9.658,-0.231114
9.659,-0.232086
9.66,-0.233059
9.661,-0.234031
9.662,-0.235003
9.663,-0.235975
9.664,-0.236947
9.665,-0.237918
9.666,-0.238889
9.667,-0.23986
9.668,-0.240831
9.669,-0.241802
9.67,-0.242772
9.671,-0.243742
9.672,-0.244711
9.673,-0.245681
9.674,-0.24665
9.675,-0.247619
9.676,-0.248588
9.677,-0.249556
9.678,-0.250525
9.679,-0.251493
9.68,-0.25246
9.681,-0.253428
9.682,-0.254395
9.683,-0.255362
9.684,-0.256329
9.685,-0.257295
9.686,-0.258261
9.687,-0.259227
9.688,-0.260193
9.689,-0.261158
9.69,-0.262124
9.691,-0.263088
9.692,-0.264053
9.693,-0.265017
9.694,-0.265982
9.695,-0.266945
9.696,-0.267909
9.697,-0.268872
9.698,-0.269835
9.699,-0.270798
9.7,-0.271761
9.701,-0.272723
9.702,-0.273685
9.703,-0.274646
9.704,-0.275608
9.705,-0.276569
9.706,-0.27753
9.707,-0.27849
9.708,-0.279451
9.709,-0.280411
9.71,-0.281371
9.711,-0.28233
9.712,-0.283289
9.713,-0.284248
9.714,-0.285207
9.715,-0.286165
9.716,-0.287123
9.717,-0.288081
9.718,-0.289038
9.719,-0.289995
9.72,-0.290952
9.721,-0.291909
9.722,-0.292865
9.723,-0.293821
9.724,-0.294777
9.725,-0.295732
9.726,-0.296687
9.727,-0.297642
9.728,-0.298597
9.729,-0.299551
9.73,-0.300505
9.731,-0.301459
9.732,-0.302412
9.733,-0.303365
9.734,-0.304318
9.735,-0.30527
9.736,-0.306222
9.737,-0.307174
9.738,-0.308126
9.739,-0.309077
9.74,-0.310028
9.741,-0.310978
9.742,-0.311928
9.743,-0.312878
9.744,-0.313828
9.745,-0.314777
9.746,-0.315726
9.747,-0.316675
9.748,-0.317623
9.749,-0.318571
9.75,-0.319519
9.751,-0.320467
9.752,-0.321414
9.753,-0.32236
9.754,-0.323307
9.755,-0.324253
9.756,-0.325199
9.757,-0.326144
9.758,-0.32709
9.759,-0.328034
9.76,-0.328979
9.761,-0.329923
9.762,-0.330867
9.763,-0.33181
9.764,-0.332754
9.765,-0.333696
9.766,-0.334639
9.767,-0.335581
9.768,-0.336523
9.769,-0.337464
9.77,-0.338406
9.771,-0.339346
9.772,-0.340287
9.773,-0.341227
9.774,-0.342167
9.775,-0.343106
9.776,-0.344046
9.777,-0.344984
9.778,-0.345923
9.779,-0.346861
9.78,-0.347799
9.781,-0.348736
9.782,-0.349673
9.783,-0.35061
9.784,-0.351546
9.785,-0.352482
9.786,-0.353418
9.787,-0.354353
9.788,-0.355288
9.789,-0.356222
9.79,-0.357157
9.791,-0.358091
9.792,-0.359024
9.793,-0.359957
9.794,-0.36089
9.795,-0.361822
9.796,-0.362755
9.797,-0.363686
9.798,-0.364618
9.799,-0.365549
9.8,-0.366479
9.801,-0.367409
9.802,-0.368339
9.803,-0.369269
9.804,-0.370198
9.805,-0.371127
9.806,-0.372055
9.807,-0.372983
9.808,-0.373911
9.809,-0.374838
9.81,-0.375765
9.811,-0.376691
9.812,-0.377618
9.813,-0.378543
9.814,-0.379469
9.815,-0.380394
9.816,-0.381318
9.817,-0.382243
9.818,-0.383167
9.819,-0.38409
9.82,-0.385013
9.821,-0.385936
9.822,-0.386858
9.823,-0.38778
9.824,-0.388702
9.825,-0.389623
9.826,-0.390544
9.827,-0.391464
9.828,-0.392384
9.829,-0.393304
9.83,-0.394223
9.831,-0.395142
9.832,-0.39606
9.833,-0.396978
9.834,-0.397896
9.835,-0.398813
9.836,-0.39973
9.837,-0.400646
9.838,-0.401562
9.839,-0.402478
9.84,-0.403393
9.841,-0.404308
9.842,-0.405222
9.843,-0.406136
9.844,-0.40705
9.845,-0.407963
9.846,-0.408876
9.847,-0.409788
9.848,-0.4107
9.849,-0.411612
9.85,-0.412523
9.851,-0.413434
9.852,-0.414344
9.853,-0.415254
9.854,-0.416164
9.855,-0.417073
9.856,-0.417981
9.857,-0.41889
9.858,-0.419797
9.859,-0.420705
9.86,-0.421612
9.861,-0.422518
9.862,-0.423424
9.863,-0.42433
9.864,-0.425235
9.865,-0.42614
9.866,-0.427045
9.867,-0.427949
9.868,-0.428852
9.869,-0.429756
9.87,-0.430658
9.871,-0.431561
9.872,-0.432462
9.873,-0.433364
9.874,-0.434265
9.875,-0.435165
9.876,-0.436066
9.877,-0.436965
9.878,-0.437865
9.879,-0.438763
9.88,-0.439662
9.881,-0.44056
9.882,-0.441457
9.883,-0.442354
9.884,-0.443251
9.885,-0.444147
9.886,-0.445043
9.887,-0.445938
9.888,-0.446833
9.889,-0.447727
9.89,-0.448621
9.891,-0.449515
9.892,-0.450408
9.893,-0.4513
9.894,-0.452193
9.895,-0.453084
9.896,-0.453975
9.897,-0.454866
9.898,-0.455757
9.899,-0.456646
9.9,-0.457536
9.901,-0.458425
9.902,-0.459313
9.903,-0.460201
9.904,-0.461089
9.905,-0.461976
9.906,-0.462863
9.907,-0.463749
9.908,-0.464635
9.909,-0.46552
9.91,-0.466405
9.911,-0.467289
9.912,-0.468173
9.913,-0.469056
9.914,-0.469939
9.915,-0.470822
9.916,-0.471704
9.917,-0.472585
9.918,-0.473466
9.919,-0.474347
9.92,-0.475227
9.921,-0.476107
9.922,-0.476986
9.923,-0.477864
9.924,-0.478743
9.925,-0.47962
9.926,-0.480498
9.927,-0.481374
9.928,-0.482251
9.929,-0.483126
9.93,-0.484002
9.931,-0.484877
9.932,-0.485751
9.933,-0.486625
9.934,-0.487498
9.935,-0.488371
9.936,-0.489243
9.937,-0.490115
9.938,-0.490987
9.939,-0.491858
9.94,-0.492728
9.941,-0.493598
9.942,-0.494467
9.943,-0.495336
9.944,-0.496205
9.945,-0.497073
9.946,-0.49794
9.947,-0.498807
9.948,-0.499674
9.949,-0.50054
9.95,-0.501405
9.951,-0.50227
9.952,-0.503135
9.953,-0.503999
9.954,-0.504862
9.955,-0.505725
9.956,-0.506587
9.957,-0.507449
9.958,-0.508311
9.959,-0.509172
9.96,-0.510032
9.961,-0.510892
9.962,-0.511751
9.963,-0.51261
9.964,-0.513469
9.965,-0.514326
9.966,-0.515184
9.967,-0.516041
9.968,-0.516897
9.969,-0.517753
9.97,-0.518608
9.971,-0.519463
9.972,-0.520317
9.973,-0.521171
9.974,-0.522024
9.975,-0.522877
9.976,-0.523729
9.977,-0.52458
9.978,-0.525431
9.979,-0.526282
9.98,-0.527132
9.981,-0.527982
9.982,-0.528831
9.983,-0.529679
9.984,-0.530527
9.985,-0.531374
9.986,-0.532221
9.987,-0.533068
9.988,-0.533913
9.989,-0.534759
9.99,-0.535603
9.991,-0.536448
9.992,-0.537291
9.993,-0.538134
9.994,-0.538977
9.995,-0.539819
9.996,-0.54066
9.997,-0.541501
9.998,-0.542342
9.999,-0.543182
10,-0.544021
10.001,-0.54486
10.002,-0.545698
10.003,-0.546536
10.004,-0.547373
10.005,-0.54821
10.006,-0.549046
10.007,-0.549881
10.008,-0.550716
10.009,-0.551551
10.01,-0.552384
10.011,-0.553218
10.012,-0.554051
10.013,-0.554883
10.014,-0.555714
10.015,-0.556546
10.016,-0.557376
10.017,-0.558206
10.018,-0.559035
10.019,-0.559864
10.02,-0.560693
10.021,-0.56152
10.022,-0.562348
10.023,-0.563174
10.024,-0.564
10.025,-0.564826
10.026,-0.565651
10.027,-0.566475
10.028,-0.567299
10.029,-0.568122
10.03,-0.568945
10.031,-0.569767
10.032,-0.570588
10.033,-0.571409
10.034,-0.57223
10.035,-0.573049
10.036,-0.573869
10.037,-0.574687
10.038,-0.575505
10.039,-0.576323
10.04,-0.57714
10.041,-0.577956
10.042,-0.578772
10.043,-0.579587
10.044,-0.580402
10.045,-0.581216
10.046,-0.582029
10.047,-0.582842
10.048,-0.583654
10.049,-0.584466
10.05,-0.585277
10.051,-0.586088
10.052,-0.586898
10.053,-0.587707
10.054,-0.588516
10.055,-0.589324
10.056,-0.590132
10.057,-0.590939
10.058,-0.591745
10.059,-0.592551
10.06,-0.593356
10.061,-0.594161
10.062,-0.594965
10.063,-0.595768
10.064,-0.596571
10.065,-0.597374
10.066,-0.598175
10.067,-0.598976
10.068,-0.599777
10.069,-0.600577
10.07,-0.601376
10.071,-0.602175
10.072,-0.602973
10.073,-0.60377
10.074,-0.604567
10.075,-0.605363
10.076,-0.606159
10.077,-0.606954
10.078,-0.607748
10.079,-0.608542
10.08,-0.609335
10.081,-0.610128
10.082,-0.61092
10.083,-0.611711
10.084,-0.612502
10.085,-0.613292
10.086,-0.614082
10.087,-0.614871
10.088,-0.615659
10.089,-0.616447
10.09,-0.617234
10.091,-0.61802
10.092,-0.618806
10.093,-0.619591
10.094,-0.620376
10.095,-0.62116
10.096,-0.621943
10.097,-0.622726
10.098,-0.623508
10.099,-0.62429
10.1,-0.625071
10.101,-0.625851
10.102,-0.626631
10.103,-0.62741
10.104,-0.628188
10.105,-0.628966
10.106,-0.629743
10.107,-0.630519
10.108,-0.631295
10.109,-0.63207
10.11,-0.632845
10.111,-0.633619
10.112,-0.634392
10.113,-0.635165
10.114,-0.635937
10.115,-0.636708
10.116,-0.637479
10.117,-0.638249
10.118,-0.639019
10.119,-0.639788
10.12,-0.640556
10.121,-0.641324
10.122,-0.642091
10.123,-0.642857
10.124,-0.643622
10.125,-0.644387
10.126,-0.645152
10.127,-0.645916
10.128,-0.646679
10.129,-0.647441
10.13,-0.648203
10.131,-0.648964
10.132,-0.649725
10.133,-0.650484
10.134,-0.651244
10.135,-0.652002
10.136,-0.65276
10.137,-0.653517
10.138,-0.654274
10.139,-0.65503
10.14,-0.655785
10.141,-0.65654
10.142,-0.657294
10.143,-0.658047
10.144,-0.6588
10.145,-0.659552
10.146,-0.660303
10.147,-0.661054
10.148,-0.661804
10.149,-0.662553
10.15,-0.663302
10.151,-0.66405
10.152,-0.664797
10.153,-0.665544
10.154,-0.66629
10.155,-0.667035
10.156,-0.66778
10.157,-0.668524
10.158,-0.669267
10.159,-0.67001
10.16,-0.670752
10.161,-0.671493
10.162,-0.672234
10.163,-0.672974
10.164,-0.673713
10.165,-0.674452
10.166,-0.67519
10.167,-0.675927
10.168,-0.676664
10.169,-0.6774
10.17,-0.678135
10.171,-0.67887
10.172,-0.679604
10.173,-0.680337
10.174,-0.681069
10.175,-0.681801
10.176,-0.682532
10.177,-0.683263
10.178,-0.683993
10.179,-0.684722
10.18,-0.68545
10.181,-0.686178
10.182,-0.686905
10.183,-0.687632
10.184,-0.688357
10.185,-0.689082
10.186,-0.689807
10.187,-0.69053
10.188,-0.691253
10.189,-0.691976
10.19,-0.692697
10.191,-0.693418
10.192,-0.694138
10.193,-0.694858
10.194,-0.695577
10.195,-0.696295
10.196,-0.697012
10.197,-0.697729
10.198,-0.698445
10.199,-0.69916
10.2,-0.699875
10.201,-0.700589
10.202,-0.701302
10.203,-0.702014
10.204,-0.702726
10.205,-0.703437
10.206,-0.704148
10.207,-0.704857
10.208,-0.705566
10.209,-0.706275
10.21,-0.706982
10.211,-0.707689
10.212,-0.708395
10.213,-0.709101
10.214,-0.709805
10.215,-0.71051
10.216,-0.711213
10.217,-0.711915
10.218,-0.712617
10.219,-0.713319
10.22,-0.714019
10.221,-0.714719
10.222,-0.715418
10.223,-0.716116
10.224,-0.716814
10.225,-0.717511
10.226,-0.718207
10.227,-0.718902
10.228,-0.719597
10.229,-0.720291
10.23,-0.720985
10.231,-0.721677
10.232,-0.722369
10.233,-0.72306
10.234,-0.723751
10.235,-0.72444
10.236,-0.725129
10.237,-0.725817
10.238,-0.726505
10.239,-0.727192
10.24,-0.727878
10.241,-0.728563
10.242,-0.729248
10.243,-0.729932
10.244,-0.730615
10.245,-0.731297
10.246,-0.731979
10.247,-0.73266
10.248,-0.73334
10.249,-0.73402
10.25,-0.734698
10.251,-0.735376
10.252,-0.736054
10.253,-0.73673
10.254,-0.737406
10.255,-0.738081
10.256,-0.738756
10.257,-0.739429
10.258,-0.740102
10.259,-0.740774
10.26,-0.741446
10.261,-0.742116
10.262,-0.742786
10.263,-0.743455
10.264,-0.744124
10.265,-0.744791
10.266,-0.745458
10.267,-0.746124
10.268,-0.74679
10.269,-0.747455
10.27,-0.748118
10.271,-0.748782
10.272,-0.749444
10.273,-0.750106
10.274,-0.750767
10.275,-0.751427
10.276,-0.752086
10.277,-0.752745
10.278,-0.753403
10.279,-0.75406
10.28,-0.754717
10.281,-0.755372
10.282,-0.756027
10.283,-0.756681
10.284,-0.757335
10.285,-0.757987
10.286,-0.758639
10.287,-0.75929
10.288,-0.759941
10.289,-0.76059
10.29,-0.761239
10.291,-0.761887
10.292,-0.762535
10.293,-0.763181
10.294,-0.763827
10.295,-0.764472
10.296,-0.765116
10.297,-0.76576
10.298,-0.766403
10.299,-0.767045
10.3,-0.767686
10.301,-0.768326
10.302,-0.768966
10.303,-0.769605
10.304,-0.770243
10.305,-0.77088
10.306,-0.771517
10.307,-0.772153
10.308,-0.772788
10.309,-0.773422
10.31,-0.774056
10.311,-0.774688
10.312,-0.77532
10.313,-0.775951
10.314,-0.776582
10.315,-0.777211
10.316,-0.77784
10.317,-0.778468
10.318,-0.779096
10.319,-0.779722
10.32,-0.780348
10.321,-0.780973
10.322,-0.781597
10.323,-0.78222
10.324,-0.782843
10.325,-0.783465
10.326,-0.784086
10.327,-0.784706
10.328,-0.785326
10.329,-0.785944
10.33,-0.786562
10.331,-0.787179
10.332,-0.787796
10.333,-0.788411
10.334,-0.789026
10.335,-0.78964
10.336,-0.790253
10.337,-0.790866
10.338,-0.791477
10.339,-0.792088
10.34,-0.792698
10.341,-0.793307
10.342,-0.793916
10.343,-0.794523
10.344,-0.79513
10.345,-0.795736
10.346,-0.796341
10.347,-0.796946
10.348,-0.797549
10.349,-0.798152
10.35,-0.798754
10.351,-0.799356
10.352,-0.799956
10.353,-0.800556
10.354,-0.801155
10.355,-0.801753
10.356,-0.80235
10.357,-0.802946
10.358,-0.803542
10.359,-0.804137
10.36,-0.804731
10.361,-0.805324
10.362,-0.805917
10.363,-0.806508
10.364,-0.807099
10.365,-0.807689
10.366,-0.808278
10.367,-0.808867
10.368,-0.809454
10.369,-0.810041
10.37,-0.810627
10.371,-0.811212
10.372,-0.811796
10.373,-0.81238
10.374,-0.812963
10.375,-0.813545
10.376,-0.814126
10.377,-0.814706
10.378,-0.815285
10.379,-0.815864
10.38,-0.816442
10.381,-0.817019
10.382,-0.817595
10.383,-0.818171
10.384,-0.818745
10.385,-0.819319
10.386,-0.819892
10.387,-0.820464
10.388,-0.821035
10.389,-0.821606
10.39,-0.822175
10.391,-0.822744
10.392,-0.823312
10.393,-0.823879
10.394,-0.824446
10.395,-0.825011
10.396,-0.825576
10.397,-0.82614
10.398,-0.826703
10.399,-0.827265
10.4,-0.827826
10.401,-0.828387
10.402,-0.828947
10.403,-0.829506
10.404,-0.830064
10.405,-0.830621
10.406,-0.831177
10.407,-0.831733
10.408,-0.832288
10.409,-0.832842
10.41,-0.833395
10.411,-0.833947
10.412,-0.834499
10.413,-0.835049
10.414,-0.835599
10.415,-0.836148
10.416,-0.836696
10.417,-0.837243
10.418,-0.83779
10.419,-0.838335
10.42,-0.83888
10.421,-0.839424
10.422,-0.839967
10.423,-0.840509
10.424,-0.84105
10.425,-0.841591
10.426,-0.842131
10.427,-0.842669
10.428,-0.843207
10.429,-0.843745
10.43,-0.844281
10.431,-0.844816
10.432,-0.845351
10.433,-0.845885
10.434,-0.846418
10.435,-0.84695
10.436,-0.847481
10.437,-0.848012
10.438,-0.848541
10.439,-0.84907
10.44,-0.849598
10.441,-0.850125
10.442,-0.850651
10.443,-0.851176
10.444,-0.851701
10.445,-0.852224
10.446,-0.852747
10.447,-0.853269
10.448,-0.85379
10.449,-0.85431
10.45,-0.854829
10.451,-0.855348
10.452,-0.855866
10.453,-0.856382
10.454,-0.856898
10.455,-0.857413
10.456,-0.857927
10.457,-0.858441
10.458,-0.858953
10.459,-0.859465
10.46,-0.859976
10.461,-0.860486
10.462,-0.860995
10.463,-0.861503
10.464,-0.86201
10.465,-0.862517
10.466,-0.863022
10.467,-0.863527
10.468,-0.864031
10.469,-0.864534
10.47,-0.865036
10.471,-0.865537
10.472,-0.866038
10.473,-0.866537
10.474,-0.867036
10.475,-0.867534
10.476,-0.868031
10.477,-0.868527
10.478,-0.869022
10.479,-0.869516
10.48,-0.87001
10.481,-0.870502
10.482,-0.870994
10.483,-0.871485
10.484,-0.871975
10.485,-0.872464
10.486,-0.872952
10.487,-0.87344
10.488,-0.873926
10.489,-0.874412
10.49,-0.874896
10.491,-0.87538
10.492,-0.875863
10.493,-0.876345
10.494,-0.876827
10.495,-0.877307
10.496,-0.877787
10.497,-0.878265
10.498,-0.878743
10.499,-0.87922
10.5,-0.879696
10.501,-0.880171
10.502,-0.880645
10.503,-0.881118
10.504,-0.881591
10.505,-0.882062
10.506,-0.882533
10.507,-0.883003
10.508,-0.883472
10.509,-0.88394
10.51,-0.884407
10.511,-0.884873
10.512,-0.885339
10.513,-0.885803
10.514,-0.886267
10.515,-0.88673
10.516,-0.887191
10.517,-0.887652
10.518,-0.888112
10.519,-0.888572
10.52,-0.88903
10.521,-0.889487
10.522,-0.889944
10.523,-0.890399
10.524,-0.890854
10.525,-0.891308
10.526,-0.891761
10.527,-0.892213
10.528,-0.892664
10.529,-0.893115
10.53,-0.893564
10.531,-0.894012
10.532,-0.89446
10.533,-0.894907
10.534,-0.895352
10.535,-0.895797
10.536,-0.896241
10.537,-0.896685
10.538,-0.897127
10.539,-0.897568
10.54,-0.898009
10.541,-0.898448
10.542,-0.898887
10.543,-0.899324
10.544,-0.899761
10.545,-0.900197
10.546,-0.900632
10.547,-0.901066
10.548,-0.9015
10.549,-0.901932
10.55,-0.902363
10.551,-0.902794
10.552,-0.903223
10.553,-0.903652
10.554,-0.90408
10.555,-0.904507
10.556,-0.904933
10.557,-0.905358
10.558,-0.905782
10.559,-0.906205
10.56,-0.906628
10.561,-0.907049
10.562,-0.90747
10.563,-0.90789
10.564,-0.908308
10.565,-0.908726
10.566,-0.909143
10.567,-0.909559
10.568,-0.909974
10.569,-0.910388
10.57,-0.910802
10.571,-0.911214
10.572,-0.911626
10.573,-0.912036
10.574,-0.912446
10.575,-0.912855
10.576,-0.913262
10.577,-0.913669
10.578,-0.914075
10.579,-0.91448
10.58,-0.914885
10.581,-0.915288
10.582,-0.91569
10.583,-0.916092
10.584,-0.916492
10.585,-0.916892
10.586,-0.91729
10.587,-0.917688
10.588,-0.918085
10.589,-0.918481
10.59,-0.918876
10.591,-0.91927
10.592,-0.919663
10.593,-0.920055
10.594,-0.920447
10.595,-0.920837
10.596,-0.921227
10.597,-0.921615
10.598,-0.922003
10.599,-0.92239
10.6,-0.922775
10.601,-0.92316
10.602,-0.923544
10.603,-0.923927
10.604,-0.924309
10.605,-0.924691
10.606,-0.925071
10.607,-0.92545
10.608,-0.925829
10.609,-0.926206
10.61,-0.926583
10.611,-0.926958
10.612,-0.927333
10.613,-0.927707
10.614,-0.92808
10.615,-0.928451
10.616,-0.928822
10.617,-0.929193
10.618,-0.929562
10.619,-0.92993
10.62,-0.930297
10.621,-0.930663
10.622,-0.931029
10.623,-0.931393
10.624,-0.931757
10.625,-0.93212
10.626,-0.932481
10.627,-0.932842
10.628,-0.933202
10.629,-0.933561
10.63,-0.933919
10.631,-0.934276
10.632,-0.934632
10.633,-0.934987
10.634,-0.935341
10.635,-0.935694
10.636,-0.936047
10.637,-0.936398
10.638,-0.936749
10.639,-0.937098
10.64,-0.937447
10.641,-0.937794
10.642,-0.938141
10.643,-0.938487
10.644,-0.938832
10.645,-0.939176
10.646,-0.939519
10.647,-0.939861
10.648,-0.940202
10.649,-0.940542
10.65,-0.940881
10.651,-0.941219
10.652,-0.941557
10.653,-0.941893
10.654,-0.942228
10.655,-0.942563
10.656,-0.942897
10.657,-0.943229
10.658,-0.943561
10.659,-0.943892
10.66,-0.944221
10.661,-0.94455
10.662,-0.944878
10.663,-0.945205
10.664,-0.945531
10.665,-0.945856
10.666,-0.94618
10.667,-0.946503
10.668,-0.946826
10.669,-0.947147
10.67,-0.947467
10.671,-0.947787
10.672,-0.948105
10.673,-0.948422
10.674,-0.948739
10.675,-0.949055
10.676,-0.949369
10.677,-0.949683
10.678,-0.949996
10.679,-0.950307
10.68,-0.950618
10.681,-0.950928
10.682,-0.951237
10.683,-0.951545
10.684,-0.951852
10.685,-0.952158
10.686,-0.952463
10.687,-0.952768
10.688,-0.953071
10.689,-0.953373
10.69,-0.953674
10.691,-0.953975
10.692,-0.954274
10.693,-0.954573
10.694,-0.95487
10.695,-0.955167
10.696,-0.955462
10.697,-0.955757
10.698,-0.956051
10.699,-0.956343
10.7,-0.956635
10.701,-0.956926
10.702,-0.957216
10.703,-0.957505
10.704,-0.957793
10.705,-0.958079
10.706,-0.958366
10.707,-0.958651
10.708,-0.958935
10.709,-0.959218
10.71,-0.9595
10.711,-0.959781
10.712,-0.960062
10.713,-0.960341
10.714,-0.960619
10.715,-0.960897
10.716,-0.961173
10.717,-0.961448
10.718,-0.961723
10.719,-0.961997
10.72,-0.962269
10.721,-0.962541
10.722,-0.962811
10.723,-0.963081
10.724,-0.96335
10.725,-0.963618
10.726,-0.963884
10.727,-0.96415
10.728,-0.964415
10.729,-0.964679
10.73,-0.964942
10.731,-0.965204
10.732,-0.965465
10.733,-0.965725
10.734,-0.965984
10.735,-0.966242
10.736,-0.966499
10.737,-0.966756
10.738,-0.967011
10.739,-0.967265
10.74,-0.967518
10.741,-0.967771
10.742,-0.968022
10.743,-0.968272
10.744,-0.968522
10.745,-0.96877
10.746,-0.969018
10.747,-0.969264
10.748,-0.96951
10.749,-0.969754
10.75,-0.969998
10.751,-0.97024
10.752,-0.970482
10.753,-0.970723
10.754,-0.970963
10.755,-0.971201
10.756,-0.971439
10.757,-0.971676
10.758,-0.971912
10.759,-0.972147
10.76,-0.97238
10.761,-0.972613
10.762,-0.972845
10.763,-0.973076
10.764,-0.973306
10.765,-0.973535
10.766,-0.973763
10.767,-0.97399
10.768,-0.974217
10.769,-0.974442
10.77,-0.974666
10.771,-0.974889
10.772,-0.975111
10.773,-0.975332
10.774,-0.975553
10.775,-0.975772
10.776,-0.97599
10.777,-0.976208
10.778,-0.976424
10.779,-0.976639
10.78,-0.976854
10.781,-0.977067
10.782,-0.97728
10.783,-0.977491
10.784,-0.977702
10.785,-0.977911
10.786,-0.97812
10.787,-0.978327
10.788,-0.978534
10.789,-0.978739
10.79,-0.978944
10.791,-0.979148
10.792,-0.97935
10.793,-0.979552
10.794,-0.979753
10.795,-0.979952
10.796,-0.980151
10.797,-0.980349
10.798,-0.980546
10.799,-0.980741
10.8,-0.980936
10.801,-0.98113
10.802,-0.981323
10.803,-0.981515
10.804,-0.981706
10.805,-0.981896
10.806,-0.982085
10.807,-0.982272
10.808,-0.982459
10.809,-0.982645
10.81,-0.98283
10.811,-0.983014
10.812,-0.983198
10.813,-0.98338
10.814,-0.983561
10.815,-0.983741
10.816,-0.98392
10.817,-0.984098
10.818,-0.984275
10.819,-0.984451
10.82,-0.984626
10.821,-0.984801
10.822,-0.984974
10.823,-0.985146
10.824,-0.985317
10.825,-0.985487
10.826,-0.985657
10.827,-0.985825
10.828,-0.985992
10.829,-0.986159
10.83,-0.986324
10.831,-0.986488
10.832,-0.986652
10.833,-0.986814
10.834,-0.986975
10.835,-0.987136
10.836,-0.987295
10.837,-0.987453
10.838,-0.987611
10.839,-0.987767
10.84,-0.987923
10.841,-0.988077
10.842,-0.988231
10.843,-0.988383
10.844,-0.988535
10.845,-0.988685
10.846,-0.988835
10.847,-0.988983
10.848,-0.989131
10.849,-0.989277
10.85,-0.989423
10.851,-0.989567
10.852,-0.989711
10.853,-0.989853
10.854,-0.989995
10.855,-0.990136
10.856,-0.990275
10.857,-0.990414
10.858,-0.990552
10.859,-0.990688
10.86,-0.990824
10.861,-0.990959
10.862,-0.991092
10.863,-0.991225
10.864,-0.991357
10.865,-0.991487
10.866,-0.991617
10.867,-0.991746
10.868,-0.991873
10.869,-0.992
10.87,-0.992126
10.871,-0.992251
10.872,-0.992374
10.873,-0.992497
10.874,-0.992619
10.875,-0.99274
10.876,-0.99286
10.877,-0.992978
10.878,-0.993096
10.879,-0.993213
10.88,-0.993329
10.881,-0.993444
10.882,-0.993557
10.883,-0.99367
10.884,-0.993782
10.885,-0.993893
10.886,-0.994003
10.887,-0.994112
10.888,-0.994219
10.889,-0.994326
10.89,-0.994432
10.891,-0.994537
10.892,-0.994641
10.893,-0.994744
10.894,-0.994846
10.895,-0.994947
10.896,-0.995047
10.897,-0.995145
10.898,-0.995243
10.899,-0.99534
10.9,-0.995436
10.901,-0.995531
10.902,-0.995625
10.903,-0.995718
10.904,-0.99581
10.905,-0.995901
10.906,-0.995991
10.907,-0.99608
10.908,-0.996168
10.909,-0.996255
10.91,-0.996341
10.911,-0.996426
10.912,-0.99651
10.913,-0.996593
10.914,-0.996675
10.915,-0.996756
10.916,-0.996836
10.917,-0.996915
10.918,-0.996993
10.919,-0.99707
10.92,-0.997146
10.921,-0.997221
10.922,-0.997295
10.923,-0.997368
10.924,-0.99744
10.925,-0.997511
10.926,-0.997581
10.927,-0.99765
10.928,-0.997718
10.929,-0.997785
10.93,-0.997851
10.931,-0.997916
10.932,-0.99798
10.933,-0.998043
10.934,-0.998105
10.935,-0.998166
10.936,-0.998226
10.937,-0.998285
10.938,-0.998343
10.939,-0.9984
10.94,-0.998456
10.941,-0.998511
10.942,-0.998565
10.943,-0.998618
10.944,-0.99867
10.945,-0.998721
10.946,-0.998771
10.947,-0.998821
10.948,-0.998869
10.949,-0.998916
10.95,-0.998962
10.951,-0.999007
10.952,-0.999051
10.953,-0.999094
10.954,-0.999136
10.955,-0.999177
10.956,-0.999217
10.957,-0.999256
10.958,-0.999294
10.959,-0.999331
10.96,-0.999367
10.961,-0.999402
10.962,-0.999436
10.963,-0.99947
10.964,-0.999502
10.965,-0.999533
10.966,-0.999563
10.967,-0.999592
10.968,-0.99962
10.969,-0.999647
10.97,-0.999673
10.971,-0.999698
10.972,-0.999722
10.973,-0.999745
10.974,-0.999767
10.975,-0.999788
10.976,-0.999808
10.977,-0.999828
10.978,-0.999846
10.979,-0.999863
10.98,-0.999879
10.981,-0.999894
10.982,-0.999908
